run_id,universe_size,bond_id,rating_bucket,epsilon,n_dealers,br_slope,sinkhorn_wasserstein_tau_shift,dlambda_informed_ddelta,h_tail_mean,h_tail_std,tau_tail_mean,q_tail_mean,hit_cap,stability_label,adversarial_regime,br_slope_z,sinkhorn_wasserstein_tau_shift_z,dlambda_informed_ddelta_z,h_tail_mean_z,h_tail_std_z,tau_tail_mean_z,q_tail_mean_z,stability_code,data_is_synthetic,primary_source,split,episode_id
1008,20,8,IG,0.95,5,0.0610280920528496,0.0133666976453271,-0.6917421577392684,4.695970308201994,0.1497490046747616,0.8210923725286593,-0.0596244283563341,False,stable,crisis,0.48653,-0.68039,-2.80552,1.03413,-0.70716,0.99841,-2.35039,0,True,simulator_v1,held_out,8_e0.95_n5_u20
1009,20,9,HY,0.95,5,-0.0049592665247971,0.0166547619047619,-0.1387107427948565,3.915974647924779,0.3851558271447096,0.7092896825396825,0.0144205520967292,False,stable,crisis,-0.00982,-0.54205,0.51086,0.6241,0.78479,0.6173,0.6152,0,True,simulator_v1,held_out,9_e0.95_n5_u20
1010,20,10,HY,0.95,5,0.0119292654839969,0.0805751563251563,-0.2697684110392638,4.935340340087316,0.2216887021261071,0.8539889554889555,-0.0353515101824853,False,stable,crisis,0.11722,2.14734,-0.27506,1.15996,-0.25123,1.11054,-1.37823,0,True,simulator_v1,held_out,10_e0.95_n5_u20
1011,20,11,IG,0.95,5,0.0160965683577359,0.0689853202353202,-0.2366935041474481,4.64647488333878,0.2358996857097225,0.8240965608465607,-0.0263949955347813,False,stable,crisis,0.14856,1.65971,-0.07672,1.00811,-0.16116,1.00865,-1.01951,0,True,simulator_v1,held_out,11_e0.95_n5_u20
1012,20,12,HY,0.95,5,0.0605816735972645,0.0185828523328523,-0.2357363790649504,4.402744625440956,0.3306744828794933,0.7718234728234727,0.0461088024270279,False,stable,crisis,0.48317,-0.46093,-0.07098,0.87999,0.4395,0.83046,1.88436,0,True,simulator_v1,held_out,12_e0.95_n5_u20
1013,20,13,HY,0.95,5,-0.0176703241430385,0.0354901394901394,-0.1367817274812997,4.050783549047749,0.3827820243410271,0.7289656084656084,0.0211829797709539,False,stable,crisis,-0.10543,0.25043,0.52243,0.69497,0.76974,0.68437,0.88605,0,True,simulator_v1,held_out,13_e0.95_n5_u20
1014,20,14,HY,0.95,5,-0.0022668670638421,0.0321243386243386,-0.1717127665373407,3.973172955291487,0.3572172697528738,0.7148492063492062,-0.031963133203297,False,stable,crisis,0.01044,0.10882,0.31296,0.65417,0.60772,0.63625,-1.24252,0,True,simulator_v1,held_out,14_e0.95_n5_u20
1015,20,15,IG,0.95,5,-0.0055777057064787,0.0431607899698154,-0.5060879938889207,4.752167419025994,0.1493303045772623,0.8309043851029145,0.0240857605143941,False,stable,crisis,-0.01447,0.57317,-1.6922,1.06367,-0.70982,1.03185,1.00231,0,True,simulator_v1,held_out,15_e0.95_n5_u20
1016,20,16,IG,0.95,5,0.0667000607490311,0.0446451553405887,-0.5073643383018571,4.679881223102049,0.1864488733651481,0.8203242231624583,0.029000271913759,False,stable,crisis,0.5292,0.63562,-1.69985,1.02567,-0.47457,0.99579,1.19914,0,True,simulator_v1,held_out,16_e0.95_n5_u20
1017,20,17,IG,0.95,5,0.0672168141935809,0.0207233937027842,-0.6198369541809599,4.657344010575577,0.1859912058137305,0.8188435124673515,-0.0155197764894468,False,stable,crisis,0.53308,-0.37087,-2.37432,1.01382,-0.47747,0.99074,-0.58394,0,True,simulator_v1,held_out,17_e0.95_n5_u20
1018,20,18,IG,0.95,5,0.019479400730779,0.0213629333629333,-0.2627502988566718,4.483809572423749,0.2756163642524338,0.7979651274651275,-0.0055034955367363,False,stable,crisis,0.17401,-0.34396,-0.23297,0.9226,0.09055,0.91957,-0.18278,0,True,simulator_v1,held_out,18_e0.95_n5_u20
1019,20,19,IG,0.95,5,0.0713238868247445,0.0467393662981898,-0.403072852802217,4.540142229894778,0.2392321362382444,0.8114879842379843,-0.0020691955897951,False,stable,crisis,0.56397,0.72373,-1.07445,0.95221,-0.14004,0.96567,-0.04523,0,True,simulator_v1,held_out,19_e0.95_n5_u20
1020,20,0,HY,0.95,10,0.0047759829522585,0.0142023809523809,-0.0983530351805072,3.398249353814564,0.4157572450237352,0.6443849206349207,-0.0141915044345358,False,stable,crisis,0.06341,-0.64523,0.75287,0.35195,0.97873,0.39605,-0.53075,0,True,simulator_v1,held_out,0_e0.95_n10_u20
1021,20,1,IG,0.95,10,0.0512587701690042,0.0135575306346551,-0.4493848861340747,3.8741291406607874,0.1941810104529503,0.7027381650477121,0.010935029039353,False,stable,crisis,0.41305,-0.67236,-1.35217,0.60211,-0.42556,0.59497,0.4756,0,True,simulator_v1,held_out,1_e0.95_n10_u20
1022,20,2,HY,0.95,10,0.0859897236032283,0.0411432826432826,-0.1512182497246166,3.993482465772321,0.4387949805264683,0.7231956469456469,-0.0056713159064371,False,stable,crisis,0.67429,0.48828,0.43586,0.66485,1.12474,0.6647,-0.1895,0,True,simulator_v1,held_out,2_e0.95_n10_u20
1023,20,3,IG,0.95,10,0.0215954071879909,0.0153612299579791,-0.3080038635679024,3.8350764649642457,0.1859736461209144,0.7005822812808108,0.0101357840016917,False,stable,crisis,0.18992,-0.59647,-0.50434,0.58158,-0.47758,0.58762,0.44359,0,True,simulator_v1,held_out,3_e0.95_n10_u20
1024,20,4,IG,0.95,10,-0.069130110934736,0.0132245250013792,-0.4001240622464563,3.90067306087718,0.1173645866814729,0.7050611708185575,0.0183320777158386,False,stable,crisis,-0.4925,-0.68637,-1.05676,0.61606,-0.91241,0.60288,0.77186,0,True,simulator_v1,held_out,4_e0.95_n10_u20
1025,20,5,IG,0.95,10,0.0208267192429904,0.0164961152433704,-0.3913503385282017,3.874769982656264,0.1645660466271322,0.7096532019465457,0.006323104004257,False,stable,crisis,0.18414,-0.54873,-1.00415,0.60244,-0.61326,0.61854,0.29089,0,True,simulator_v1,held_out,5_e0.95_n10_u20
1026,20,6,IG,0.95,10,0.0479258063549993,0.0064842694725727,-0.5358834533105762,3.847947934240692,0.1595587431484609,0.7048761817563741,0.0045980981024031,False,stable,crisis,0.38798,-0.96996,-1.87088,0.58834,-0.64499,0.60225,0.2218,0,True,simulator_v1,held_out,6_e0.95_n10_u20
1027,20,7,IG,0.95,10,0.0497902615939106,0.0147820951930505,-0.4595845846394811,3.7843061062190713,0.1923952151348153,0.6948697270104996,0.0033993491389856,False,stable,crisis,0.402,-0.62084,-1.41333,0.55489,-0.43688,0.56814,0.17379,0,True,simulator_v1,held_out,7_e0.95_n10_u20
1028,20,8,IG,0.95,10,0.0880717052039207,0.0104867748591801,-0.556707056987184,3.869324821264813,0.200965089373337,0.7043137075626845,-0.030644304469935,False,stable,crisis,0.68995,-0.80156,-1.99575,0.59958,-0.38257,0.60034,-1.1897,0,True,simulator_v1,held_out,8_e0.95_n10_u20
1029,20,9,HY,0.95,10,0.077663763130895,0.0281851851851851,-0.1074943227790347,3.696660474845759,0.4031253818179883,0.6641838624338625,0.0051219905725204,False,stable,crisis,0.61166,-0.05692,0.69806,0.50882,0.89867,0.46354,0.24278,0,True,simulator_v1,held_out,9_e0.95_n10_u20
1030,20,10,HY,0.95,10,0.0398936821176885,0.0355977355977356,-0.2197316003795424,4.07442812133651,0.2766990175531227,0.7200138935138934,0.0118159480366482,False,stable,crisis,0.32756,0.25496,0.025,0.7074,0.09742,0.65385,0.51089,0,True,simulator_v1,held_out,10_e0.95_n10_u20
1031,20,11,IG,0.95,10,-0.0166443207964557,0.0346414465164465,-0.1894164478092728,3.9911540876322418,0.2390269425023481,0.7267830734080734,-0.0082404071726603,False,stable,crisis,-0.09771,0.21472,0.20679,0.66362,-0.14134,0.67693,-0.2924,0,True,simulator_v1,held_out,11_e0.95_n10_u20
1032,20,12,HY,0.95,10,0.0683151924973264,0.0219876088823457,-0.1872155189226594,3.6971277559876863,0.3093679802361196,0.6845012063959431,-0.0150808489830204,False,stable,crisis,0.54134,-0.31768,0.21999,0.50906,0.30446,0.5328,-0.56636,0,True,simulator_v1,held_out,12_e0.95_n10_u20
1033,20,13,HY,0.95,10,0.0077756325882401,0.0134669312169312,-0.1064563270142966,3.680548857853055,0.3369751083606883,0.6595621693121693,-0.0767646398716594,False,stable,crisis,0.08597,-0.67618,0.70428,0.50035,0.47943,0.44779,-3.03688,0,True,simulator_v1,held_out,13_e0.95_n10_u20
1034,20,14,HY,0.95,10,0.0584060961517656,0.0239836459836459,-0.1318005920505977,3.6756770666490697,0.4384472895816571,0.6713460798460799,-0.0435122838351305,False,stable,crisis,0.46681,-0.23369,0.5523,0.49778,1.12254,0.48796,-1.70508,0,True,simulator_v1,held_out,14_e0.95_n10_u20
1035,20,15,IG,0.95,10,-0.0556409328259042,0.0366898655337274,-0.4064446858007371,3.9322168869292766,0.1359665133123125,0.7114286163961422,0.0552267577116229,False,stable,crisis,-0.39104,0.30091,-1.09467,0.63264,-0.79451,0.62459,2.24954,0,True,simulator_v1,held_out,15_e0.95_n10_u20
1036,20,16,IG,0.95,10,0.0183985401843738,0.029991869556885,-0.407075864230227,3.8604830679130586,0.1607879927284046,0.7032549398199553,0.0251815243493271,False,stable,crisis,0.16588,0.0191,-1.09845,0.59493,-0.6372,0.59673,1.04619,0,True,simulator_v1,held_out,16_e0.95_n10_u20
1037,20,17,IG,0.95,10,0.0320044656121421,0.0152154592599751,-0.4966077206198397,3.9097334829103088,0.1616734065267208,0.704258559825415,-0.0090039346838174,False,stable,crisis,0.26822,-0.60261,-1.63535,0.62082,-0.63159,0.60015,-0.32298,0,True,simulator_v1,held_out,17_e0.95_n10_u20
1038,20,18,IG,0.95,10,-0.0412060112099552,0.0286140433640433,-0.2088788692536026,3.728149549077713,0.2155724282917961,0.6895250027750027,0.0111095269370821,False,stable,crisis,-0.28246,-0.03888,0.09008,0.52537,-0.28999,0.54993,0.48259,0,True,simulator_v1,held_out,18_e0.95_n10_u20
1039,20,19,IG,0.95,10,0.0404847317513136,0.0192192022660288,-0.3254260196018667,3.6443170873098696,0.2192755622073404,0.6728641950155108,0.0086971998434216,False,stable,crisis,0.33201,-0.43415,-0.60882,0.4813,-0.26652,0.49313,0.38598,0,True,simulator_v1,held_out,19_e0.95_n10_u20
